State,negative.proportion,state_full,State.name,Region,long,lat,group,order,subregion
FL,0.0486317815166857,florida,Florida,South,-85.98950958251953,30.286548614501953,9,2180,NA
FL,0.0486317815166857,florida,Florida,South,-86.03534698486328,30.309467315673828,9,2181,NA
FL,0.0486317815166857,florida,Florida,South,-86.1556625366211,30.34384536743164,9,2182,NA
FL,0.0486317815166857,florida,Florida,South,-86.2645263671875,30.378223419189453,9,2183,NA
FL,0.0486317815166857,florida,Florida,South,-86.33900451660156,30.395410537719727,9,2184,NA
FL,0.0486317815166857,florida,Florida,South,-86.40203857421875,30.401142120361328,9,2185,NA
FL,0.0486317815166857,florida,Florida,South,-86.43640899658203,30.412599563598633,9,2186,NA
FL,0.0486317815166857,florida,Florida,South,-86.47651672363281,30.4183292388916,9,2187,NA
FL,0.0486317815166857,florida,Florida,South,-86.49371337890625,30.4183292388916,9,2188,NA
FL,0.0486317815166857,florida,Florida,South,-86.510894775390625,30.429786682128906,9,2189,NA
FL,0.0486317815166857,florida,Florida,South,-86.510894775390625,30.446979522705078,9,2190,NA
FL,0.0486317815166857,florida,Florida,South,-86.50516510009766,30.446979522705078,9,2191,NA
FL,0.0486317815166857,florida,Florida,South,-86.47651672363281,30.446979522705078,9,2192,NA
FL,0.0486317815166857,florida,Florida,South,-86.43067932128906,30.441247940063477,9,2193,NA
FL,0.0486317815166857,florida,Florida,South,-86.40203857421875,30.446979522705078,9,2194,NA
FL,0.0486317815166857,florida,Florida,South,-86.3733901977539,30.435518264770508,9,2195,NA
FL,0.0486317815166857,florida,Florida,South,-86.35047149658203,30.441247940063477,9,2196,NA
FL,0.0486317815166857,florida,Florida,South,-86.333282470703125,30.45270538330078,9,2197,NA
FL,0.0486317815166857,florida,Florida,South,-86.32182312011719,30.45270538330078,9,2198,NA
FL,0.0486317815166857,florida,Florida,South,-86.30463409423828,30.446979522705078,9,2199,NA
FL,0.0486317815166857,florida,Florida,South,-86.287445068359375,30.446979522705078,9,2200,NA
FL,0.0486317815166857,florida,Florida,South,-86.2473373413086,30.446979522705078,9,2201,NA
FL,0.0486317815166857,florida,Florida,South,-86.20722961425781,30.435518264770508,9,2202,NA
FL,0.0486317815166857,florida,Florida,South,-86.16712951660156,30.424060821533203,9,2203,NA
FL,0.0486317815166857,florida,Florida,South,-86.14420318603516,30.429786682128906,9,2204,NA
FL,0.0486317815166857,florida,Florida,South,-86.13847351074219,30.435518264770508,9,2205,NA
FL,0.0486317815166857,florida,Florida,South,-86.13847351074219,30.45270538330078,9,2206,NA
FL,0.0486317815166857,florida,Florida,South,-86.16139221191406,30.475624084472656,9,2207,NA
FL,0.0486317815166857,florida,Florida,South,-86.195770263671875,30.49854278564453,9,2208,NA
FL,0.0486317815166857,florida,Florida,South,-86.23587799072266,30.515731811523438,9,2209,NA
FL,0.0486317815166857,florida,Florida,South,-86.2473373413086,30.515731811523438,9,2210,NA
FL,0.0486317815166857,florida,Florida,South,-86.25879669189453,30.515731811523438,9,2211,NA
FL,0.0486317815166857,florida,Florida,South,-86.287445068359375,30.504274368286133,9,2212,NA
FL,0.0486317815166857,florida,Florida,South,-86.29889678955078,30.49854278564453,9,2213,NA
FL,0.0486317815166857,florida,Florida,South,-86.333282470703125,30.504274368286133,9,2214,NA
FL,0.0486317815166857,florida,Florida,South,-86.36193084716797,30.5100040435791,9,2215,NA
FL,0.0486317815166857,florida,Florida,South,-86.40203857421875,30.492813110351562,9,2216,NA
FL,0.0486317815166857,florida,Florida,South,-86.4249496459961,30.492813110351562,9,2217,NA
FL,0.0486317815166857,florida,Florida,South,-86.44214630126953,30.492813110351562,9,2218,NA
FL,0.0486317815166857,florida,Florida,South,-86.45360565185547,30.504274368286133,9,2219,NA
FL,0.0486317815166857,florida,Florida,South,-86.465057373046875,30.515731811523438,9,2220,NA
FL,0.0486317815166857,florida,Florida,South,-86.47078704833984,30.53291893005371,9,2221,NA
FL,0.0486317815166857,florida,Florida,South,-86.48224639892578,30.53291893005371,9,2222,NA
FL,0.0486317815166857,florida,Florida,South,-86.50516510009766,30.53291893005371,9,2223,NA
FL,0.0486317815166857,florida,Florida,South,-86.510894775390625,30.515731811523438,9,2224,NA
FL,0.0486317815166857,florida,Florida,South,-86.50516510009766,30.504274368286133,9,2225,NA
FL,0.0486317815166857,florida,Florida,South,-86.510894775390625,30.487085342407227,9,2226,NA
FL,0.0486317815166857,florida,Florida,South,-86.52808380126953,30.481355667114258,9,2227,NA
FL,0.0486317815166857,florida,Florida,South,-86.556732177734375,30.487085342407227,9,2228,NA
FL,0.0486317815166857,florida,Florida,South,-86.56819152832031,30.481355667114258,9,2229,NA
FL,0.0486317815166857,florida,Florida,South,-86.58538055419922,30.458436965942383,9,2230,NA
FL,0.0486317815166857,florida,Florida,South,-86.6082992553711,30.458436965942383,9,2231,NA
FL,0.0486317815166857,florida,Florida,South,-86.62548828125,30.446979522705078,9,2232,NA
FL,0.0486317815166857,florida,Florida,South,-86.67705535888672,30.446979522705078,9,2233,NA
FL,0.0486317815166857,florida,Florida,South,-86.75727081298828,30.446979522705078,9,2234,NA
FL,0.0486317815166857,florida,Florida,South,-86.80310821533203,30.446979522705078,9,2235,NA
FL,0.0486317815166857,florida,Florida,South,-86.8775863647461,30.435518264770508,9,2236,NA
FL,0.0486317815166857,florida,Florida,South,-86.95207977294922,30.429786682128906,9,2237,NA
FL,0.0486317815166857,florida,Florida,South,-87.02655792236328,30.412599563598633,9,2238,NA
FL,0.0486317815166857,florida,Florida,South,-87.078125,30.401142120361328,9,2239,NA
FL,0.0486317815166857,florida,Florida,South,-87.11823272705078,30.395410537719727,9,2240,NA
FL,0.0486317815166857,florida,Florida,South,-87.14115142822266,30.383953094482422,9,2241,NA
FL,0.0486317815166857,florida,Florida,South,-87.16407012939453,30.383953094482422,9,2242,NA
FL,0.0486317815166857,florida,Florida,South,-87.18125915527344,30.383953094482422,9,2243,NA
FL,0.0486317815166857,florida,Florida,South,-87.1869888305664,30.389680862426758,9,2244,NA
FL,0.0486317815166857,florida,Florida,South,-87.1869888305664,30.395410537719727,9,2245,NA
FL,0.0486317815166857,florida,Florida,South,-87.17552947998047,30.401142120361328,9,2246,NA
FL,0.0486317815166857,florida,Florida,South,-87.15833282470703,30.4183292388916,9,2247,NA
FL,0.0486317815166857,florida,Florida,South,-87.12396240234375,30.424060821533203,9,2248,NA
FL,0.0486317815166857,florida,Florida,South,-87.078125,30.435518264770508,9,2249,NA
FL,0.0486317815166857,florida,Florida,South,-87.055206298828125,30.435518264770508,9,2250,NA
FL,0.0486317815166857,florida,Florida,South,-87.02082824707031,30.446979522705078,9,2251,NA
FL,0.0486317815166857,florida,Florida,South,-86.98645782470703,30.475624084472656,9,2252,NA
FL,0.0486317815166857,florida,Florida,South,-86.97499084472656,30.481355667114258,9,2253,NA
FL,0.0486317815166857,florida,Florida,South,-86.97499084472656,30.49854278564453,9,2254,NA
FL,0.0486317815166857,florida,Florida,South,-86.98072052001953,30.5100040435791,9,2255,NA
FL,0.0486317815166857,florida,Florida,South,-87.0036392211914,30.515731811523438,9,2256,NA
FL,0.0486317815166857,florida,Florida,South,-87.01509857177734,30.53291893005371,9,2257,NA
FL,0.0486317815166857,florida,Florida,South,-87.01509857177734,30.550111770629883,9,2258,NA
FL,0.0486317815166857,florida,Florida,South,-87.01509857177734,30.573026657104492,9,2259,NA
FL,0.0486317815166857,florida,Florida,South,-87.02082824707031,30.584487915039062,9,2260,NA
FL,0.0486317815166857,florida,Florida,South,-87.03229522705078,30.584487915039062,9,2261,NA
FL,0.0486317815166857,florida,Florida,South,-87.04947662353516,30.561569213867188,9,2262,NA
FL,0.0486317815166857,florida,Florida,South,-87.07239532470703,30.515731811523438,9,2263,NA
FL,0.0486317815166857,florida,Florida,South,-87.078125,30.492813110351562,9,2264,NA
FL,0.0486317815166857,florida,Florida,South,-87.08958435058594,30.487085342407227,9,2265,NA
FL,0.0486317815166857,florida,Florida,South,-87.10677337646484,30.487085342407227,9,2266,NA
FL,0.0486317815166857,florida,Florida,South,-87.12396240234375,30.492813110351562,9,2267,NA
FL,0.0486317815166857,florida,Florida,South,-87.12396240234375,30.5100040435791,9,2268,NA
FL,0.0486317815166857,florida,Florida,South,-87.11823272705078,30.538650512695312,9,2269,NA
FL,0.0486317815166857,florida,Florida,South,-87.12969207763672,30.550111770629883,9,2270,NA
FL,0.0486317815166857,florida,Florida,South,-87.146881103515625,30.561569213867188,9,2271,NA
FL,0.0486317815166857,florida,Florida,South,-87.1697998046875,30.584487915039062,9,2272,NA
FL,0.0486317815166857,florida,Florida,South,-87.1869888305664,30.59021759033203,9,2273,NA
FL,0.0486317815166857,florida,Florida,South,-87.20417022705078,30.59021759033203,9,2274,NA
FL,0.0486317815166857,florida,Florida,South,-87.19844818115234,30.567298889160156,9,2275,NA
FL,0.0486317815166857,florida,Florida,South,-87.1869888305664,30.550111770629883,9,2276,NA
FL,0.0486317815166857,florida,Florida,South,-87.17552947998047,30.515731811523438,9,2277,NA
FL,0.0486317815166857,florida,Florida,South,-87.18125915527344,30.487085342407227,9,2278,NA
FL,0.0486317815166857,florida,Florida,South,-87.19844818115234,30.458436965942383,9,2279,NA
FL,0.0486317815166857,florida,Florida,South,-87.22136688232422,30.441247940063477,9,2280,NA
FL,0.0486317815166857,florida,Florida,South,-87.261474609375,30.424060821533203,9,2281,NA
FL,0.0486317815166857,florida,Florida,South,-87.29584503173828,30.401142120361328,9,2282,NA
FL,0.0486317815166857,florida,Florida,South,-87.30731201171875,30.401142120361328,9,2283,NA
FL,0.0486317815166857,florida,Florida,South,-87.31304168701172,30.383953094482422,9,2284,NA
FL,0.0486317815166857,florida,Florida,South,-87.31877136230469,30.37249183654785,9,2285,NA
FL,0.0486317815166857,florida,Florida,South,-87.33595275878906,30.37249183654785,9,2286,NA
FL,0.0486317815166857,florida,Florida,South,-87.38179016113281,30.366762161254883,9,2287,NA
FL,0.0486317815166857,florida,Florida,South,-87.39325714111328,30.361034393310547,9,2288,NA
FL,0.0486317815166857,florida,Florida,South,-87.40471649169922,30.34384536743164,9,2289,NA
FL,0.0486317815166857,florida,Florida,South,-87.41043853759766,30.338115692138672,9,2290,NA
FL,0.0486317815166857,florida,Florida,South,-87.43909454345703,30.332386016845703,9,2291,NA
FL,0.0486317815166857,florida,Florida,South,-87.49065399169922,30.315196990966797,9,2292,NA
FL,0.0486317815166857,florida,Florida,South,-87.507843017578125,30.315196990966797,9,2293,NA
FL,0.0486317815166857,florida,Florida,South,-87.5135726928711,30.3266544342041,9,2294,NA
FL,0.0486317815166857,florida,Florida,South,-87.5135726928711,30.332386016845703,9,2295,NA
FL,0.0486317815166857,florida,Florida,South,-87.46773529052734,30.355304718017578,9,2296,NA
FL,0.0486317815166857,florida,Florida,South,-87.462005615234375,30.361034393310547,9,2297,NA
FL,0.0486317815166857,florida,Florida,South,-87.462005615234375,30.389680862426758,9,2298,NA
FL,0.0486317815166857,florida,Florida,South,-87.45054626464844,30.401142120361328,9,2299,NA
FL,0.0486317815166857,florida,Florida,South,-87.43909454345703,30.4183292388916,9,2300,NA
FL,0.0486317815166857,florida,Florida,South,-87.43909454345703,30.424060821533203,9,2301,NA
FL,0.0486317815166857,florida,Florida,South,-87.4218978881836,30.429786682128906,9,2302,NA
FL,0.0486317815166857,florida,Florida,South,-87.40471649169922,30.429786682128906,9,2303,NA
FL,0.0486317815166857,florida,Florida,South,-87.39325714111328,30.446979522705078,9,2304,NA
FL,0.0486317815166857,florida,Florida,South,-87.39898681640625,30.458436965942383,9,2305,NA
FL,0.0486317815166857,florida,Florida,South,-87.44482421875,30.492813110351562,9,2306,NA
FL,0.0486317815166857,florida,Florida,South,-87.462005615234375,30.5100040435791,9,2307,NA
FL,0.0486317815166857,florida,Florida,South,-87.46773529052734,30.527193069458008,9,2308,NA
FL,0.0486317815166857,florida,Florida,South,-87.462005615234375,30.54438018798828,9,2309,NA
FL,0.0486317815166857,florida,Florida,South,-87.43335723876953,30.584487915039062,9,2310,NA
FL,0.0486317815166857,florida,Florida,South,-87.41043853759766,30.618864059448242,9,2311,NA
FL,0.0486317815166857,florida,Florida,South,-87.41043853759766,30.647512435913086,9,2312,NA
FL,0.0486317815166857,florida,Florida,South,-87.4218978881836,30.676158905029297,9,2313,NA
FL,0.0486317815166857,florida,Florida,South,-87.45054626464844,30.699077606201172,9,2314,NA
FL,0.0486317815166857,florida,Florida,South,-87.462005615234375,30.710538864135742,9,2315,NA
FL,0.0486317815166857,florida,Florida,South,-87.49065399169922,30.721996307373047,9,2316,NA
FL,0.0486317815166857,florida,Florida,South,-87.5479507446289,30.773563385009766,9,2317,NA
FL,0.0486317815166857,florida,Florida,South,-87.61096954345703,30.842317581176758,9,2318,NA
FL,0.0486317815166857,florida,Florida,South,-87.63389587402344,30.859508514404297,9,2319,NA
FL,0.0486317815166857,florida,Florida,South,-87.6396255493164,30.876697540283203,9,2320,NA
FL,0.0486317815166857,florida,Florida,South,-87.63389587402344,30.899616241455078,9,2321,NA
FL,0.0486317815166857,florida,Florida,South,-87.61096954345703,30.933992385864258,9,2322,NA
FL,0.0486317815166857,florida,Florida,South,-87.6052474975586,30.956911087036133,9,2323,NA
FL,0.0486317815166857,florida,Florida,South,-87.6052474975586,31.008474349975586,9,2324,NA
FL,0.0486317815166857,florida,Florida,South,-87.18125915527344,31.008474349975586,9,2325,NA
FL,0.0486317815166857,florida,Florida,South,-86.79737091064453,31.008474349975586,9,2326,NA
FL,0.0486317815166857,florida,Florida,South,-86.70569610595703,31.008474349975586,9,2327,NA
FL,0.0486317815166857,florida,Florida,South,-86.39057159423828,31.008474349975586,9,2328,NA
FL,0.0486317815166857,florida,Florida,South,-86.20149993896484,31.008474349975586,9,2329,NA
FL,0.0486317815166857,florida,Florida,South,-86.04679870605469,31.008474349975586,9,2330,NA
FL,0.0486317815166857,florida,Florida,South,-85.5196762084961,31.008474349975586,9,2331,NA
FL,0.0486317815166857,florida,Florida,South,-85.49676513671875,31.008474349975586,9,2332,NA
FL,0.0486317815166857,florida,Florida,South,-85.0154800415039,30.99701690673828,9,2333,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.89018249511719,32.039798736572266,10,2335,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.8500747680664,32.028343200683594,10,2336,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.84434509277344,32.01688003540039,10,2337,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.8500747680664,31.993961334228516,10,2338,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.88445281982422,31.971046447753906,10,2339,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.93029022216797,31.959585189819336,10,2340,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.95320892333984,31.953855514526367,10,2341,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.96466827392578,31.942398071289062,10,2342,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.95893859863281,31.925209045410156,10,2343,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.94747161865234,31.90229034423828,10,2344,NA
GA,0.045871559633027525,georgia,Georgia,South,-80.987579345703125,31.879371643066406,10,2345,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.01050567626953,31.873641967773438,10,2346,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.03914642333984,31.885103225708008,10,2347,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.09645080566406,31.89082908630371,10,2348,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.10790252685547,31.879371643066406,10,2349,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.11363220214844,31.862184524536133,10,2350,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.0907211303711,31.85645294189453,10,2351,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.0849838256836,31.833534240722656,10,2352,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.07352447509766,31.833534240722656,10,2353,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.03914642333984,31.827804565429688,10,2354,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.03914642333984,31.816347122192383,10,2355,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.04488372802734,31.804887771606445,10,2356,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.07352447509766,31.787696838378906,10,2357,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.0849838256836,31.7762393951416,10,2358,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.10790252685547,31.741863250732422,10,2359,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.125091552734375,31.73040199279785,10,2360,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.14228820800781,31.747591018676758,10,2361,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.1766586303711,31.753320693969727,10,2362,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.19957733154297,31.73040199279785,10,2363,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.1823959350586,31.724672317504883,10,2364,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.1823959350586,31.6845645904541,10,2365,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.170928955078125,31.673107147216797,10,2366,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.13655853271484,31.69029426574707,10,2367,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.13082122802734,31.6845645904541,10,2368,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.13082122802734,31.65591812133789,10,2369,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.13655853271484,31.615812301635742,10,2370,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.15373992919922,31.581432342529297,10,2371,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.16519927978516,31.558517456054688,10,2372,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.19384765625,31.57570457458496,10,2373,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.20530700683594,31.581432342529297,10,2374,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.22823333740234,31.569974899291992,10,2375,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.25114440917969,31.558517456054688,10,2376,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.27406311035156,31.558517456054688,10,2377,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.2855224609375,31.541324615478516,10,2378,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.2855224609375,31.524137496948242,10,2379,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.27406311035156,31.518409729003906,10,2380,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.25687408447266,31.518409729003906,10,2381,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.24541473388672,31.52986717224121,10,2382,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.2110366821289,31.535598754882812,10,2383,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.19957733154297,31.535598754882812,10,2384,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.19384765625,31.524137496948242,10,2385,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.19384765625,31.512680053710938,10,2386,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.20530700683594,31.489761352539062,10,2387,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.22823333740234,31.466842651367188,10,2388,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.24541473388672,31.409547805786133,10,2389,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.25114440917969,31.398086547851562,10,2390,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.29125213623047,31.4152774810791,10,2391,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.3027114868164,31.409547805786133,10,2392,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.31990051269531,31.40381622314453,10,2393,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.32563018798828,31.380897521972656,10,2394,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.32563018798828,31.352251052856445,10,2395,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.32563018798828,31.335060119628906,10,2396,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.34281921386719,31.3236026763916,10,2397,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.40584564208984,31.340791702270508,10,2398,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.42876434326172,31.340791702270508,10,2399,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.440216064453125,31.3236026763916,10,2400,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.4459457397461,31.3236026763916,10,2401,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.42303466796875,31.306413650512695,10,2402,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.40010833740234,31.266307830810547,10,2403,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.40010833740234,31.260576248168945,10,2404,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.41157531738281,31.24911880493164,10,2405,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.42876434326172,31.2319278717041,10,2406,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.440216064453125,31.209012985229492,10,2407,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.4459457397461,31.20328140258789,10,2408,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.440216064453125,31.145986557006836,10,2409,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.440216064453125,31.134525299072266,10,2410,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.4516830444336,31.128795623779297,10,2411,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.47460174560547,31.128795623779297,10,2412,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.50897979736328,31.163175582885742,10,2413,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.52043151855469,31.180362701416016,10,2414,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.531890869140625,31.186094284057617,10,2415,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.5433578491211,31.180362701416016,10,2416,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.531890869140625,31.163175582885742,10,2417,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.52616119384766,31.151714324951172,10,2418,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.5376205444336,31.128795623779297,10,2419,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.52616119384766,31.117338180541992,10,2420,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.50325012207031,31.105880737304688,10,2421,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.486053466796875,31.094419479370117,10,2422,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.4803237915039,31.060043334960938,10,2423,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.4688720703125,31.03139305114746,10,2424,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.440216064453125,31.048582077026367,10,2425,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.43449401855469,31.065773010253906,10,2426,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.42303466796875,31.105880737304688,10,2427,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.41157531738281,31.11160659790039,10,2428,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.40584564208984,31.105880737304688,10,2429,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.40010833740234,31.088687896728516,10,2430,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.40010833740234,31.065773010253906,10,2431,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.40584564208984,31.037124633789062,10,2432,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.42303466796875,31.019935607910156,10,2433,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.440216064453125,31.019935607910156,10,2434,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.45741271972656,31.008474349975586,10,2435,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.47460174560547,30.99701690673828,10,2436,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.49752044677734,30.99701690673828,10,2437,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.50897979736328,30.991287231445312,10,2438,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.50897979736328,30.974098205566406,10,2439,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.49752044677734,30.9626407623291,10,2440,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.47460174560547,30.968368530273438,10,2441,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.45741271972656,30.968368530273438,10,2442,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.4459457397461,30.9626407623291,10,2443,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.4516830444336,30.945449829101562,10,2444,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.4803237915039,30.922531127929688,10,2445,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.49752044677734,30.899616241455078,10,2446,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.50325012207031,30.882423400878906,10,2447,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.50325012207031,30.859508514404297,10,2448,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.51470947265625,30.842317581176758,10,2449,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.52043151855469,30.82512855529785,10,2450,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.52043151855469,30.807941436767578,10,2451,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.486053466796875,30.7792911529541,10,2452,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.486053466796875,30.762104034423828,10,2453,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.50897979736328,30.727725982666016,10,2454,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.55481719970703,30.716266632080078,10,2455,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.60065460205078,30.721996307373047,10,2456,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.6350326538086,30.727725982666016,10,2457,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.65221405029297,30.744915008544922,10,2458,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.669403076171875,30.744915008544922,10,2459,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.69232177734375,30.733457565307617,10,2460,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.73242950439453,30.762104034423828,10,2461,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.74961853027344,30.773563385009766,10,2462,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.77253723144531,30.767833709716797,10,2463,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.80118560791016,30.790752410888672,10,2464,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.83556365966797,30.790752410888672,10,2465,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.87567138671875,30.807941436767578,10,2466,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.892852783203125,30.830860137939453,10,2467,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.92723846435547,30.82512855529785,10,2468,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.94441986083984,30.82512855529785,10,2469,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.96161651611328,30.807941436767578,10,2470,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.97306823730469,30.79648208618164,10,2471,NA
GA,0.045871559633027525,georgia,Georgia,South,-81.984527587890625,30.790752410888672,10,2472,NA
GA,0.045871559633027525,georgia,Georgia,South,-82.01317596435547,30.79648208618164,10,2473,NA
GA,0.045871559633027525,georgia,Georgia,South,-82.0246353149414,30.790752410888672,10,2474,NA
GA,0.045871559633027525,georgia,Georgia,South,-82.0246353149414,30.767833709716797,10,2475,NA
GA,0.045871559633027525,georgia,Georgia,South,-82.04756164550781,30.75064468383789,10,2476,NA
GA,0.045871559633027525,georgia,Georgia,South,-82.05329132080078,30.733457565307617,10,2477,NA
